"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source"
"2019-03-08","Uttar Pradesh","14.139.86.166","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"India National Congress",NA,"SubjectPool"
"2019-03-08","Uttar Pradesh","1.22.79.234","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","No","India National Congress",NA,"SubjectPool"
"2019-03-08","Bihar","49.39.47.163","Male","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-08",NA,"47.9.121.85","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-08","Tamil Nadu","223.182.206.114","Male","(34-44]","₹1,20,000 - ₹2,39,999","Other","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Manithaneya Makkal Katchi","Communist Party of India","SubjectPool"
"2019-03-08",NA,"47.29.255.150","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-09","West Bengal","223.191.51.30","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Maharashtra","157.33.154.191","Male","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","India National Congress","SubjectPool"
"2019-03-09","Delhi","103.87.56.45","Female","(54-64]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Aam Aadmi Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","42.106.239.77","Male","(24-34]","₹1,20,000 - ₹2,39,999","Buddhism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes","Yes","Maharashtra Navnirman Sena","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","223.191.51.127","Male","(44-54]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","National Democratic Alliance","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Punjab","157.39.185.19","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","India National Congress","SubjectPool"
"2019-03-09",NA,"45.121.225.235","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","47.15.214.221","Female","(17-24]","₹60,000 - ₹89,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"All India Trinamool Congress",NA,"SubjectPool"
"2019-03-09","West Bengal","114.79.167.53","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Aam Aadmi Party","SubjectPool"
"2019-03-09","Uttar Pradesh","180.149.225.224","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Yes",NA,"Aam Aadmi Party",NA,"SubjectPool"
"2019-03-09","Gujarat","43.241.194.69","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Himachal Pradesh","103.227.99.59","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Not sure at this point in time","No","Independent Candidate",NA,"SubjectPool"
"2019-03-09","Haryana","157.36.65.119","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Goa","59.95.12.2","Female","(54-64]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Not sure at this point in time",NA,NA,NA,"SubjectPool"
"2019-03-09","Maharashtra","103.76.141.39","Male","(24-34]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05",NA,"Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","103.203.231.174","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Independent Candidate","Shiv Sena","SubjectPool"
"2019-03-09","Andra Pradesh","157.44.139.47","Female","(17-24]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","YSR Congress Party","YSR Congress Party","SubjectPool"
"2019-03-09","Gujarat","1.38.89.93","Male","(24-34]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","183.87.117.82","Female","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Delhi","47.31.186.163","Female","(44-54]","₹6,00,000 and over","Other","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Karnataka","49.205.217.51","Male","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Nationalist Congress Party","India National Congress","SubjectPool"
"2019-03-09","Delhi","14.139.249.82","Male","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Aam Aadmi Party",NA,"SubjectPool"
"2019-03-09","Delhi","42.110.148.24","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(4) Scheduled Castes (SC) 4","Not sure at this point in time","Yes","Other","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Andra Pradesh","183.83.72.234","Female","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Uttar Pradesh","106.215.200.0","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism"," (04) Higher Secondary 04","(6) Others 6","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Uttarakhand","157.39.129.174","Female","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Maharashtra","157.33.188.4","Female","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Jammu and Kashmir","14.139.69.26","Male","(24-34]","₹1,20,000 - ₹2,39,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","No","India National Congress",NA,"SubjectPool"
"2019-03-09",NA,"103.91.183.213","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-09","Uttar Pradesh","110.227.123.11","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Jharkhand","47.29.115.230","Male","(24-34]","₹2,40,000 - ₹5,99,999","Jainism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Rajasthan","157.37.250.98","Male","(17-24]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","106.206.100.76","Male","(44-54]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","No","India National Congress",NA,"SubjectPool"
"2019-03-09","Gujarat","114.79.188.209","Female","(34-44]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","42.107.80.52","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09",NA,"42.111.93.192","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-09","West Bengal","103.215.227.123","Female","(34-44]","₹2,40,000 - ₹5,99,999","Buddhism","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time","No","India National Congress",NA,"SubjectPool"
"2019-03-09",NA,"223.176.12.232","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-09","Rajasthan","157.47.143.43","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Karnataka","157.45.82.244","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09",NA,"116.72.165.98","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-09","Jharkhand","42.110.146.147","Male","(34-44]","₹1,20,000 - ₹2,39,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Not heard of upcoming Lok Sabha elections",NA,"India National Congress",NA,"SubjectPool"
"2019-03-09","Bihar","59.144.9.6","Male","(17-24]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes","Yes","Janata Dal (United)","Janata Dal (United)","SubjectPool"
"2019-03-09",NA,"82.2.171.218","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-09","Madya Pradesh","157.34.125.197","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","No","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Uttar Pradesh","14.139.242.82","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","No","Independent Candidate",NA,"SubjectPool"
"2019-03-09","Rajasthan","223.238.196.241","Male","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Maharashtra","106.77.59.107","Male","(24-34]","₹90,000 - ₹1,19,999","Jainism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Bihar","106.206.68.71","Male","(34-44]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Himachal Pradesh","157.39.148.34","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Tamil Nadu","157.51.208.212","Female","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Not sure at this point in time","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Maharashtra","27.106.116.33","Male","(34-44]","₹6,00,000 and over","Jainism","(05) Some Graduate or Higher 05",NA,"No",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Delhi","106.211.77.243","Male","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Uttar Pradesh","122.168.22.35","Male","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09",NA,"223.191.51.5","",NA,"","",NA,NA,NA,NA,NA,NA,"SubjectPool"
"2019-03-09","Manipur","103.50.151.4","Male","(24-34]","₹2,40,000 - ₹5,99,999","Christianity","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","No","Yes","Aam Aadmi Party","Aam Aadmi Party","SubjectPool"
"2019-03-09","Kerala","106.51.17.193","Male","(24-34]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Communist Party of India (Marxist)","Indian Union Muslim League","SubjectPool"
"2019-03-09","Delhi","146.196.33.53","Female","(44-54]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Haryana","103.212.146.61","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"Aam Aadmi Party",NA,"SubjectPool"
"2019-03-09","Karnataka","157.49.148.9","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Delhi","103.84.186.203","Female","(17-24]","Less than ₹60,000","Jainism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","SubjectPool"
"2019-03-09","Rajasthan","103.5.135.230","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time","Yes","India National Congress","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Orissa","157.41.23.118","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Assam","27.56.83.171","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","No",NA,NA,"SubjectPool"
"2019-03-09","Uttar Pradesh","112.79.242.168","Male","(17-24]","₹90,000 - ₹1,19,999","Other","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Uttarakhand","122.161.48.185","Male","(17-24]","₹6,00,000 and over","Other","(05) Some Graduate or Higher 05","(1) Brahmin 1","Not sure at this point in time",NA,"Independent Candidate",NA,"SubjectPool"
"2019-03-09","Delhi","47.30.251.136","Male","(24-34]","₹1,20,000 - ₹2,39,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Tamil Nadu","106.198.17.168","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","All India Anna Dravida Munnetra Kazhagam","All India Anna Dravida Munnetra Kazhagam","SubjectPool"
"2019-03-09","Rajasthan","157.47.184.95","Male","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Not sure at this point in time","No","Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Uttar Pradesh","106.79.114.31","Female","(44-54]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,NA,NA,"SubjectPool"
"2019-03-09","West Bengal","114.134.27.199","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes",NA,NA,"SubjectPool"
"2019-03-09","West Bengal","157.40.17.242","Female","(17-24]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Maharashtra","223.237.156.130","Male","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","No",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","West Bengal","47.15.142.220","Male","(17-24]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Karnataka","157.49.210.9","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
"2019-03-09","Gujarat","157.32.204.151","Male","(24-34]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","India National Congress","Nationalist Congress Party","SubjectPool"
"2019-03-09","Delhi","157.44.215.213","Female","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-03-09","Delhi","106.223.56.205","Female","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Aam Aadmi Party","Aam Aadmi Party","SubjectPool"
"2019-03-09","West Bengal","42.110.150.87","Male","(24-34]","₹6,00,000 and over","Other","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes","Yes",NA,"Bharatiya Janata Party","SubjectPool"
"2019-03-09","Haryana","171.50.180.140","Male","(17-24]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Bharatiya Janata Party",NA,"SubjectPool"
"2019-03-09","Uttar Pradesh","47.8.165.156","Male","(24-34]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes","Yes","Other","Aam Aadmi Party","SubjectPool"
"2019-03-09","Jammu and Kashmir","205.253.211.157","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes","Yes","Bharatiya Janata Party","Bharatiya Janata Party","SubjectPool"
