"survey_date","survey_state","ID_GBIP","gender","age_cat","income_level","religion","education_level","jati","turnout","turnout_14","PC_vote_choice","PC_vote_choice_14","Source"
"2019-02-23","Tamil Nadu","122.174.171.158","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Communist Party of India (Marxist)",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.164.33.136","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Andra Pradesh","175.101.144.68","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","160.238.92.88","Female","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","160.238.92.88","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","61.2.116.50","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.114.28","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Puthiya Tamilagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","59.99.222.129","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","160.238.92.88","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","45.119.174.212","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","160.238.92.88","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Sikkim","175.101.144.68","Male","(24-34]","₹90,000 - ₹1,19,999","Sikhism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Sikkim Democratic Front",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","160.238.92.88","Female","(17-24]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","59.99.222.129","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.107.20","Female","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Communist Party of India",NA,"AMechTurk"
"2019-02-23","Kerala","122.164.43.181","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Communist Party of India (Marxist)",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","160.238.92.88","Female","(24-34]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","49.205.38.50","Male","(24-34]","₹60,000 - ₹89,999","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,NA,NA,"AMechTurk"
"2019-02-23","Maharashtra","103.219.148.25","Female","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","123.201.66.255","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.164.233.106","Female","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05",NA,"Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.174.83.7","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Communist Party of India",NA,"AMechTurk"
"2019-02-23","Delhi","139.167.61.186","Male","(44-54]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","106.203.108.157","Female","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","182.65.27.48","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Independent Candidate",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.50.12.159","Female","(24-34]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.174.127.161","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Communist Party of India (Marxist)",NA,"AMechTurk"
"2019-02-23","Gujarat","171.49.191.26","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Nationalist Congress Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.174.120.140","Male","(44-54]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","49.207.184.205","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Maharashtra","103.195.249.174","Female","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Maharashtra","223.229.177.117","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","163.53.204.233","Female","(34-44]","₹2,40,000 - ₹5,99,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.164.55.234","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Other",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.115.149","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Not sure at this point in time",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Pondicherry","171.78.159.60","Female","(24-34]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Kerala","117.230.148.151","Male","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Communist Party of India (Marxist)",NA,"AMechTurk"
"2019-02-23","Andra Pradesh","157.44.189.143","Female","(24-34]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Telugu Desam Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.50.93.242","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Kerala","27.97.174.40","Male","(34-44]","₹6,00,000 and over","Christianity","(05) Some Graduate or Higher 05",NA,"Yes",NA,"Communist Party of India (Marxist)",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.164.90.105","Other","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Other",NA,"AMechTurk"
"2019-02-23","Karnataka","103.61.164.89","Male","(54-64]","₹1,20,000 - ₹2,39,999","Hinduism"," (04) Higher Secondary 04","(3) Other Backward Castes (OBC) 3","Yes",NA,"Nationalist Congress Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.174.120.165","Other","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Communist Party of India",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.11.42","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Other",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","171.49.219.15","Male","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.135.113","Male","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Manithaneya Makkal Katchi",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","182.65.98.129","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Social Democratic Party of India",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","182.65.98.95","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.50.54.58","Female","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"Viduthalai Chiruthaigal Katchi",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","115.164.185.110","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","182.65.98.80","Male","(24-34]","₹1,20,000 - ₹2,39,999","Islam","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","171.61.234.146","Male","(34-44]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","182.65.97.254","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Haryana","157.39.128.176","Female","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","223.181.216.132","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"Desiya Murpokku Dravida Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.174.171.158","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(5) Scheduled Tribes (ST) 5","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.50.195.216","Female","(34-44]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Communist Party of India",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","45.127.72.57","Male","(34-44]","₹60,000 - ₹89,999","Other","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.55.121","Female","(17-24]","Less than ₹60,000","Islam","(05) Some Graduate or Higher 05","(6) Others 6","Not sure at this point in time",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.174.171.158","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Desiya Murpokku Dravida Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.194.227","Male","(24-34]","₹1,20,000 - ₹2,39,999","Christianity"," (04) Higher Secondary 04","(3) Other Backward Castes (OBC) 3","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.54.139","Male","(24-34]","Less than ₹60,000","Hinduism","(02) Primary or Lower 02","(6) Others 6","Yes",NA,"Desiya Murpokku Dravida Kazhagam",NA,"AMechTurk"
"2019-02-23","Delhi","157.46.63.203","Male","(24-34]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.178.117.82","Male","(44-54]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.69.169","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.19.67","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Independent Candidate",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.164.180.230","Male","(44-54]","₹6,00,000 and over","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","103.225.29.25","Male",NA,"₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Other",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","103.225.29.25","Male",NA,"₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.14.246","Male","(24-34]","₹6,00,000 and over","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.40.197","Male","(24-34]","Less than ₹60,000","Hinduism"," (04) Higher Secondary 04",NA,"Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","103.225.29.25","Female",NA,"₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Kerala","42.107.201.23","Female","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Kerala Congress (M)",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.103.124","Female","(24-34]","₹6,00,000 and over","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","117.213.80.41","Male","(64-max]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Kerala","157.51.94.248","Male","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","117.221.142.237","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","223.182.248.176","Male","(34-44]","₹1,20,000 - ₹2,39,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","122.164.73.232","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Independent Candidate",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.209.44","Male","(24-34]","Less than ₹60,000","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Karnataka","117.230.133.120","Male","(44-54]","₹2,40,000 - ₹5,99,999","Christianity","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Communist Party of India (Marxist)",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.23.194","Male","(34-44]","₹6,00,000 and over","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","117.96.217.211","Female","(54-64]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.75.42","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Independent Candidate",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.96.222","Male","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.51.145.29","Male","(34-44]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Aam Aadmi Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.67.170","Female","(34-44]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.46.48.14","Female","(24-34]","Less than ₹60,000","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Tamil Nadu Makkal Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","203.223.190.120","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","203.223.190.120","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"Manithaneya Makkal Katchi",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","157.50.42.44","Male","(24-34]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Delhi","223.225.80.125","Male","(34-44]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(1) Brahmin 1","Yes",NA,"Bharatiya Janata Party",NA,"AMechTurk"
"2019-02-23","Kerala","137.97.209.94","Male","(54-64]","₹1,20,000 - ₹2,39,999","Christianity","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"Communist Party of India",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","117.196.251.199","Female","(17-24]","₹90,000 - ₹1,19,999","Christianity","(05) Some Graduate or Higher 05",NA,"Not sure at this point in time",NA,"India National Congress",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","117.201.22.45","Female","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(2) Forward/General (except Brahmin) 2","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Kerala","137.97.190.227","Male","(44-54]","₹90,000 - ₹1,19,999","Hinduism","(05) Some Graduate or Higher 05","(6) Others 6","Yes",NA,"Independent Candidate",NA,"AMechTurk"
"2019-02-23","Tamil Nadu","42.111.146.186","Male","(24-34]","₹2,40,000 - ₹5,99,999","Hinduism","(05) Some Graduate or Higher 05","(3) Other Backward Castes (OBC) 3","Yes",NA,"All India Anna Dravida Munnetra Kazhagam",NA,"AMechTurk"
"2019-02-23","Kerala","122.178.49.150","Male","(24-34]","₹60,000 - ₹89,999","Hinduism","(05) Some Graduate or Higher 05",NA,"Yes",NA,NA,NA,"AMechTurk"
